Gene,expression_range
AT2G14080,0.2159389907396449
AT2G14095,0.40687185161882816
AT2G14100,0.48796725388973816
AT2G14110,0.7115531194814841
AT2G14115,0.7393631541085034
AT2G14120,0.48665544870018923
AT2G14160,0.1038600330969984
AT2G14170,0.6258835698242926
AT2G14210,0.37487320474570696
AT2G14247,1.763928306033923
AT2G14255,0.7590482058104189
AT2G14260,0.5611880292614099
AT2G14265,0.1019935489625394
AT2G14270,0.1022361431632837
AT2G14282,0.1022361431632837
AT2G14285,0.6375643184134375
AT2G14288,0.1022361431632837
AT2G14289,0.1022361431632837
AT2G14290,0.13277058216170473
AT2G14365,0.1022361431632837
AT2G14378,0.1022361431632837
AT2G14390,0.1022361431632837
AT2G14395,0.1022361431632837
AT2G14440,0.1186723583023056
AT2G14460,0.5058804368050707
AT2G14500,0.1022361431632837
AT2G14510,0.2848846922450007
AT2G14520,0.4378743654471724
AT2G14530,0.43094052460527366
AT2G14540,0.1019935489625394
AT2G14560,0.1536336389085296
AT2G14580,0.1022361431632837
AT2G14610,0.1022361431632837
AT2G14620,0.3961548124973147
AT2G14635,0.146579394172622
AT2G14660,0.40744395618157286
AT2G14670,0.11689195803651499
AT2G14680,0.3251062928463738
AT2G14690,0.1342397125302182
AT2G14692,0.1019935489625394
AT2G14695,0.1022361431632837
AT2G14700,0.1022361431632837
AT2G14710,0.1022361431632837
AT2G14720,0.48051111240879696
AT2G14740,0.44257306736879337
AT2G14750,0.820121549610082
AT2G14755,0.1022361431632837
AT2G14760,0.3088063369089049
AT2G14765,0.1283460063032978
AT2G14775,0.21599677818749657
AT2G14800,0.1837026340650112
AT2G14810,0.1212162747622445
AT2G14820,0.9680866635049064
AT2G14825,0.6730882872815616
AT2G14830,0.1408682135041533
AT2G14835,0.5147305462007765
AT2G14846,0.1184443111229883
AT2G14850,0.2945563868510933
AT2G14860,0.4080514831812651
AT2G14870,0.1022361431632837
AT2G14878,1.4595420182993541
AT2G14880,0.3603885022875284
AT2G14890,0.8120813828663267
AT2G14900,1.2142659097763757
AT2G14910,1.0147836024627694
AT2G14920,0.5865320798935187
AT2G14935,0.1022361431632837
AT2G14945,0.1022361431632837
AT2G14960,0.5013762103063291
AT2G15000,0.7875986414992933
AT2G15010,1.1215804527284228
AT2G15020,0.2053549919039848
AT2G15025,0.13102963945338458
AT2G15029,0.1022361431632837
AT2G15042,0.1257209904480473
AT2G15050,0.4255761499777055
AT2G15080,0.1022361431632837
AT2G15090,0.6208249764360604
AT2G15110,0.1022361431632837
AT2G15128,0.5858951702122457
AT2G15130,0.29554805053272787
AT2G15170,0.1022361431632837
AT2G15180,0.1022361431632837
AT2G15185,0.1022361431632837
AT2G15220,0.55222843524576
AT2G15230,0.42007285935725847
AT2G15240,0.6735770590150894
AT2G15260,0.1022361431632837
AT2G15270,0.8317325082748463
AT2G15280,0.8095479503134425
AT2G15290,0.5788294584638627
AT2G15292,1.2425725544802826
AT2G15300,0.5645383485332535
AT2G15310,0.49217356200310464
AT2G15318,0.1999147818304582
AT2G15320,0.40949189468410446
AT2G15325,0.1022361431632837
AT2G15327,0.1022361431632837
AT2G15340,0.13966548136522788
AT2G15345,0.1022361431632837
AT2G15350,0.2933002083400609
AT2G15360,0.1022361431632837
AT2G15370,0.6590460968770953
AT2G15390,0.4389826039050393
AT2G15400,0.4984962095530638
AT2G15420,0.11849737499230979
AT2G15430,0.42694424738515013
AT2G15440,0.40209913758156135
AT2G15450,0.1022361431632837
AT2G15460,0.1022361431632837
AT2G15470,0.1019935489625394
AT2G15480,0.5557634894891823
AT2G15490,0.928042536221506
AT2G15500,0.1022361431632837
AT2G15530,0.27515245848112024
AT2G15535,0.1022361431632837
AT2G15555,3.070577332266857
AT2G15560,0.3611269463966919
AT2G15570,0.5117922944538615
AT2G15580,0.4478559355241317
AT2G15590,0.404650588791111
AT2G15610,0.1022361431632837
AT2G15620,0.8769044472319121
AT2G15630,0.3835101217481917
AT2G15640,0.1022361431632837
AT2G15660,0.1019935489625394
AT2G15670,0.1022361431632837
AT2G15680,0.1022361431632837
AT2G15690,0.4083167512224132
AT2G15695,0.43078554826277626
AT2G15710,0.1022361431632837
AT2G15730,0.35897407897667644
AT2G15740,0.1022361431632837
AT2G15760,0.32198662181223126
AT2G15770,0.13034275849323051
AT2G15780,0.3534325911445016
AT2G15790,0.7284281691674077
AT2G15820,0.3720191951960648
AT2G15830,1.0169831360886392
AT2G15860,0.5731034691399647
AT2G15880,0.5829377256231579
AT2G15890,1.4908036584492113
AT2G15900,0.5707320466085105
AT2G15910,0.667306185024507
AT2G15960,0.7808254777575236
AT2G15970,1.1284980708589272
AT2G15980,0.3731406731526018
AT2G16005,2.5995757689398964
AT2G16015,0.1022361431632837
AT2G16016,0.1022361431632837
AT2G16018,1.380172124988333
AT2G16019,0.1022361431632837
AT2G16020,0.1022361431632837
AT2G16030,0.1022361431632837
AT2G16040,0.1022361431632837
AT2G16050,0.40010320171232194
AT2G16060,1.5586699314176184
AT2G16070,0.3840257647638665
AT2G16090,0.30970731700184373
AT2G16120,0.1022361431632837
AT2G16130,0.1022361431632837
AT2G16145,0.1022361431632837
AT2G16190,0.1514008604436194
AT2G16200,0.1022361431632837
AT2G16210,0.1022361431632837
AT2G16220,0.1022361431632837
AT2G16225,0.1022361431632837
AT2G16230,0.9123525102900938
AT2G16240,0.1022361431632837
AT2G16245,0.1717864899696132
AT2G16250,0.3830517867588624
AT2G16270,0.3769984372002606
AT2G16280,0.5336004341435777
AT2G16290,0.1022361431632837
AT2G16300,0.1022361431632837
AT2G16340,0.1022361431632837
AT2G16360,0.665382424515173
AT2G16365,0.5876272638656534
AT2G16370,0.5399798110390811
AT2G16380,0.3533324422864804
AT2G16385,0.6015160131652754
AT2G16390,0.32599543595388236
AT2G16400,0.7510915440134155
AT2G16405,0.28126391941776074
AT2G16430,0.5294041100406516
AT2G16440,0.46496884121946747
AT2G16450,0.10798640155519539
AT2G16460,0.5455144516436942
AT2G16485,0.6104735160458047
AT2G16490,0.232053055017719
AT2G16500,0.6917234834624246
AT2G16505,0.1870601588021452
AT2G16510,0.6530280412072083
AT2G16520,0.1022361431632837
AT2G16530,0.5980665646065615
AT2G16535,0.1022361431632837
AT2G16570,0.5602700164604875
AT2G16575,0.2917509722883302
AT2G16580,0.5951776863876745
AT2G16586,1.754346972907412
AT2G16592,0.1022361431632837
AT2G16594,0.1022361431632837
AT2G16595,0.3686645344605013
AT2G16600,1.039386904842818
AT2G16620,0.1022361431632837
AT2G16630,0.8798441925864146
AT2G16640,0.7106680258749593
AT2G16650,0.4207216981914752
AT2G16660,0.8517957226865296
AT2G16676,0.1423469181203691
AT2G16700,0.5192886638358545
AT2G16710,0.3885818387661548
AT2G16720,0.9099536557581515
AT2G16730,0.1022361431632837
AT2G16740,1.0212892120188095
AT2G16750,0.7634470908330347
AT2G16760,0.4723913457214795
AT2G16770,0.38332739641531444
AT2G16780,0.5180531890186537
AT2G16790,0.6985762885123019
AT2G16800,0.41943846144641994
AT2G16810,0.1022361431632837
AT2G16835,0.1022361431632837
AT2G16850,0.5428408249565148
AT2G16860,1.0436506896300193
AT2G16870,0.4040013401953662
AT2G16880,0.5453162852953684
AT2G16890,0.9355633711019564
AT2G16900,0.6468424269470332
AT2G16910,0.25179318098120507
AT2G16920,0.4901979020712527
AT2G16930,0.5499685882347651
AT2G16940,0.5195224678169459
AT2G16950,0.5815099483882237
AT2G16953,0.1022361431632837
AT2G16960,0.1175058721728663
AT2G16970,0.5052530059587204
AT2G16980,0.7834190228496236
AT2G16990,0.4948792736714543
AT2G17000,0.1022361431632837
AT2G17010,0.17389626324650198
AT2G17020,0.42388596907386017
AT2G17030,0.2817253667381609
AT2G17033,0.4405050110881449
AT2G17036,0.3030100901698253
AT2G17040,0.2184973283404174
AT2G17043,0.1022361431632837
AT2G17050,0.2761468304544803
AT2G17055,0.1888192849253617
AT2G17060,0.2909157562129295
AT2G17070,0.7898052706374636
AT2G17080,0.8299028313903097
AT2G17090,0.1022361431632837
AT2G17110,0.3980531535742935
AT2G17120,0.4462013858407008
AT2G17130,0.8380718554055274
AT2G17140,0.39996788133247846
AT2G17150,0.33999393860928634
AT2G17160,0.1022361431632837
AT2G17170,0.1022361431632837
AT2G17180,0.1022361431632837
AT2G17190,0.47636492235824157
AT2G17200,0.48299928905342393
AT2G17210,0.1568575490618473
AT2G17220,0.3263596373833975
AT2G17230,0.5558509023636764
AT2G17240,0.6068799285319192
AT2G17250,0.9828004774889073
AT2G17260,0.41914120520371356
AT2G17265,0.5607444310600822
AT2G17270,0.37140130995383536
AT2G17280,0.599483080466639
AT2G17290,0.7893567080120633
AT2G17295,0.5429860235874797
AT2G17300,0.7403971183831513
AT2G17305,0.1022361431632837
AT2G17310,0.1022361431632837
AT2G17320,0.46277681105595614
AT2G17340,0.6805273659192215
AT2G17350,0.31557818164095736
AT2G17360,0.7710919364519779
AT2G17370,0.4038923002129079
AT2G17380,0.7591617404448499
AT2G17390,0.6492774054515553
AT2G17410,0.519671967349131
AT2G17420,0.5764155756939031
AT2G17430,0.41427139619035935
AT2G17440,0.9418158183837385
AT2G17442,0.600072062977501
AT2G17450,0.5441282092743294
AT2G17470,0.1022361431632837
AT2G17480,0.46593100893772166
AT2G17500,0.9164111797190402
AT2G17510,0.418844217624039
AT2G17520,0.27940873286984513
AT2G17525,0.3630996104628507
AT2G17530,0.5011304154983783
AT2G17540,0.4031594926814447
AT2G17550,0.4105174313422066
AT2G17560,0.7487955521640928
AT2G17570,0.6142341509821544
AT2G17580,0.39924328459125424
AT2G17590,0.5286342410741803
AT2G17600,0.3685706697673665
AT2G17620,0.3667266128086784
AT2G17630,0.36028462604906664
AT2G17640,0.48743466770757354
AT2G17650,0.3328366542682038
AT2G17660,0.2913409022717417
AT2G17670,0.36810497320369795
AT2G17680,0.1016524999438922
AT2G17690,0.1022361431632837
AT2G17695,0.6906204929844089
AT2G17700,0.547928325228145
AT2G17705,0.4466477072719453
AT2G17710,1.4437242072348195
AT2G17720,0.7479572495333284
AT2G17723,0.1022361431632837
AT2G17730,0.435502608044654
AT2G17740,0.1022361431632837
AT2G17750,0.1022361431632837
AT2G17760,0.43406015490027844
AT2G17770,0.37460981997768983
AT2G17780,0.2821458746966704
AT2G17785,0.1022361431632837
AT2G17787,0.397258776605317
AT2G17790,0.5239985077377715
AT2G17800,0.813557951849804
AT2G17820,0.7574552084007752
AT2G17830,0.37351900546915695
AT2G17840,0.7196963214723878
AT2G17845,0.1022361431632837
AT2G17850,0.6137382672016738
AT2G17860,0.1016524999438922
AT2G17870,0.5161703318135414
AT2G17880,0.4384033550532027
AT2G17890,0.31632346661055866
AT2G17900,0.5655141190106107
AT2G17905,0.1022361431632837
AT2G17920,0.1087385012529459
AT2G17930,0.5421162653329052
AT2G17940,0.6432291920970556
AT2G17950,0.1022361431632837
AT2G17960,0.1022361431632837
AT2G17970,0.35905691039886195
AT2G17972,0.26208116449330293
AT2G17975,0.3953314083509808
AT2G17980,0.42832000667560965
AT2G17990,0.5060803323232763
AT2G18000,0.3945955177980591
AT2G18010,0.2296185289235214
AT2G18020,0.821537353235688
AT2G18025,0.15899300647034942
AT2G18030,0.7997430112284221
AT2G18040,1.416977755708116
AT2G18050,0.79910716505021
AT2G18060,0.4116784464004273
AT2G18070,0.1022361431632837
AT2G18080,0.1022361431632837
AT2G18090,0.410145076293551
AT2G18100,0.21659362143505229
AT2G18110,0.48227893211063333
AT2G18120,0.3248780219400624
AT2G18130,0.1022361431632837
AT2G18140,0.1987730727633795
AT2G18150,2.0789102377591875
AT2G18160,0.7343273815182698
AT2G18170,0.6550433078392764
AT2G18180,0.1019935489625394
AT2G18190,0.1022361431632837
AT2G18193,0.3720767265498475
AT2G18196,0.7376916342419805
AT2G18200,0.1234014116575
AT2G18210,0.769070795979262
AT2G18220,0.5179945621801757
AT2G18230,0.4773759484390103
AT2G18240,0.6750689892658941
AT2G18245,0.3067112656671752
AT2G18250,0.49342395509400805
AT2G18260,0.1771381596050282
AT2G18270,0.1022361431632837
AT2G18280,0.8678937215575738
AT2G18290,0.7487882024734803
AT2G18300,0.3769404864137603
AT2G18320,0.1022361431632837
AT2G18328,0.3728336678387174
AT2G18330,0.6592645643641972
AT2G18340,0.3088716000611581
AT2G18350,0.5077743928379659
AT2G18360,0.7935864799911416
AT2G18370,1.387356352993517
AT2G18380,0.3579738009491563
AT2G18390,0.7476154527486072
AT2G18400,0.6848322356933096
AT2G18410,0.4365418791202713
AT2G18420,0.1022361431632837
AT2G18440,0.9306454766460561
AT2G18450,0.3689002408225824
AT2G18460,0.406122963553346
AT2G18465,0.2347230290234676
AT2G18470,0.5610167778797961
AT2G18480,0.3407580000615727
AT2G18490,0.4680207727381698
AT2G18500,0.4448867043910542
AT2G18510,0.38480794603896296
AT2G18520,0.4657453659807876
AT2G18530,0.1022361431632837
AT2G18540,0.499502891258481
AT2G18550,0.3698938793614182
AT2G18560,0.4155682067265982
AT2G18570,0.46566006879602295
AT2G18590,0.1019935489625394
AT2G18600,0.6424241460669496
AT2G18620,0.23126322607526928
AT2G18630,0.4232097899481677
AT2G18640,0.2863458093450242
AT2G18650,0.39152988541876627
AT2G18660,0.2307155740808828
AT2G18670,0.6903305045415242
AT2G18680,0.4757996034866257
AT2G18685,0.1022361431632837
AT2G18690,0.654934428993022
AT2G18700,0.6199930267055838
AT2G18710,0.6817486640982133
AT2G18720,0.1214414759291901
AT2G18721,0.1022361431632837
AT2G18730,0.40777182815889146
AT2G18735,0.47465156255541974
AT2G18740,0.814896992290411
AT2G18750,0.4469939676863701
AT2G18760,0.39123457937554607
AT2G18770,0.38458900801084783
AT2G18780,0.3630134140195634
AT2G18790,0.46829404006888675
AT2G18800,1.2289000602362254
AT2G18810,0.1022361431632837
AT2G18830,0.1022361431632837
AT2G18840,0.6737607748164695
AT2G18850,0.39372135776313694
AT2G18860,0.7505374103992566
AT2G18870,0.1151452591358101
AT2G18876,0.3625980629155521
AT2G18880,0.1022361431632837
AT2G18890,0.396527856687741
AT2G18900,0.7153464645340724
AT2G18910,0.4126594392275216
AT2G18915,0.38657254233972216
AT2G18917,0.2137390643429413
AT2G18920,0.1022361431632837
AT2G18938,0.2789898525945565
AT2G18940,0.3653035044856231
AT2G18950,0.3431781582066752
AT2G18960,0.631294267592694
AT2G18969,0.3719938440880127
AT2G18970,0.1977634243660091
AT2G18980,0.6057953652482584
AT2G18990,0.7970370808699901
AT2G19000,0.1211114058560033
AT2G19010,0.1022361431632837
AT2G19020,0.1022361431632837
AT2G19030,0.1022361431632837
AT2G19040,0.1022361431632837
AT2G19045,0.1022361431632837
AT2G19050,0.3538660397075267
AT2G19060,1.0563990945669286
AT2G19070,0.1022361431632837
AT2G19080,0.7274992532584665
AT2G19090,0.5104675013209604
AT2G19110,0.6240293693423901
AT2G19120,0.3095176415652233
AT2G19130,0.3501616367416426
AT2G19146,0.3544392687895735
AT2G19150,0.38277315631928177
AT2G19160,0.4896284798577668
AT2G19170,0.5599001611830609
AT2G19180,0.45536761163545714
AT2G19190,0.1803358158337511
AT2G19210,0.1019935489625394
AT2G19220,0.1022361431632837
AT2G19230,0.1022361431632837
AT2G19240,0.33297670085433584
AT2G19260,0.4433024911059985
AT2G19270,0.395713414374919
AT2G19280,0.3525367578150415
AT2G19290,0.1022361431632837
AT2G19300,0.1022361431632837
AT2G19310,1.153525020596121
AT2G19320,0.7709391946773134
AT2G19330,0.1942059946556757
AT2G19340,0.2895336789383201
AT2G19350,0.45629515954612443
AT2G19360,0.1022361431632837
AT2G19365,0.18202498657111268
AT2G19380,0.3173900284269254
AT2G19385,0.7463893677664044
AT2G19390,0.3513702614944808
AT2G19400,0.2879625223757746
AT2G19410,0.4653873023738378
AT2G19420,0.1022361431632837
AT2G19425,0.1022361431632837
AT2G19430,0.5262903350953406
AT2G19440,0.3669684136666681
AT2G19450,0.5496809921288999
AT2G19460,0.5511518109730084
AT2G19470,0.47646830867652257
AT2G19480,0.9761271888753529
AT2G19490,0.6510909783782955
AT2G19500,0.22105212375661448
AT2G19510,0.1022361431632837
AT2G19520,0.5601673774636857
AT2G19530,0.5298268292123619
AT2G19540,0.5044536336746659
AT2G19550,0.3106512040589412
AT2G19560,0.608459050079702
AT2G19570,0.6109893272218818
AT2G19572,0.5266466574339141
AT2G19580,0.5940985307520681
AT2G19582,0.2247232565225201
AT2G19590,1.7288790409690913
AT2G19600,0.4690489709318363
AT2G19610,0.23450049448757398
AT2G19620,0.5811026941237951
AT2G19630,0.1022361431632837
AT2G19640,0.7924053061547983
AT2G19650,0.2964480878247447
AT2G19660,0.3248728889205304
AT2G19670,0.4972101486153393
AT2G19680,0.457535824289359
AT2G19690,0.3970578564413682
AT2G19700,0.1225467622396474
AT2G19710,0.4427964536023371
AT2G19720,0.7405293924158869
AT2G19730,0.893132355039501
AT2G19740,0.7280008692667832
AT2G19750,0.6962908394997425
AT2G19760,0.9177235980134224
AT2G19770,0.20420685907274622
AT2G19780,0.5118836812791171
AT2G19790,0.618927344271536
AT2G19796,0.1022361431632837
AT2G19800,0.9708758152565686
AT2G19802,0.1022361431632837
AT2G19810,0.4280314110231923
AT2G19820,0.1022361431632837
AT2G19830,0.8117051414399712
AT2G19850,0.1294851382257258
AT2G19860,0.4165075873482009
AT2G19870,0.29905185780649174
AT2G19880,0.5487541401961807
AT2G19890,0.1513396414087138
AT2G19893,0.1022361431632837
AT2G19900,1.748267313808662
AT2G19910,0.4692147053494721
AT2G19920,0.151279614123304
AT2G19930,0.24366414995897467
AT2G19940,0.4188994140422665
AT2G19950,0.4726883366033491
AT2G19960,0.1494549362836669
AT2G19970,1.3887425874973014
AT2G19980,0.1112122126871055
AT2G19990,0.5570377160888123
AT2G20000,0.46596524968698966
AT2G20010,0.4719162150334754
AT2G20020,0.4056687531773018
AT2G20030,0.3459201960843496
AT2G20050,0.2798078241867897
AT2G20060,0.9777111715969267
AT2G20070,0.1022361431632837
AT2G20080,0.43132832956091244
AT2G20100,0.5448847591552448
AT2G20110,0.3106734035328111
AT2G20120,0.5245227355900506
AT2G20130,0.49092725673369975
AT2G20140,0.7205965367469824
AT2G20142,0.2940891588324742
AT2G20150,0.1019935489625394
AT2G20160,0.1022361431632837
AT2G20170,0.1321731191971539
AT2G20180,0.5361482463060641
AT2G20190,0.3597709561205933
AT2G20208,0.1022361431632837
AT2G20210,0.402227019629449
AT2G20230,0.8348036697299956
AT2G20240,0.4457314134810672
AT2G20250,0.2385986486530021
AT2G20260,0.44875455629598515
AT2G20270,0.47552812203390693
AT2G20280,0.8884471173637458
AT2G20290,0.23079537233340522
AT2G20300,0.4087513008780083
AT2G20310,0.31472678222924183
AT2G20320,0.27074559314808666
AT2G20330,0.3762343632847852
AT2G20340,0.7945075014303671
AT2G20350,0.1022361431632837
AT2G20360,0.6332192831135106
AT2G20362,0.3543572396679637
AT2G20370,0.5820485848526887
AT2G20380,0.1019935489625394
AT2G20390,0.4928802213553237
AT2G20400,0.37690462026514515
AT2G20410,0.5099451399159048
AT2G20420,0.5999692305781079
AT2G20430,0.1181000526002723
AT2G20440,0.4113281225339046
AT2G20450,0.6557511403979506
AT2G20463,0.1022361431632837
AT2G20465,0.1022361431632837
AT2G20470,0.1533512168628266
AT2G20480,0.6987967487027293
AT2G20490,0.7439358288075844
AT2G20495,0.3514250950652693
AT2G20500,0.370152954322299
AT2G20510,0.1455037320917671
AT2G20515,0.6781569664753804
AT2G20520,0.8749234298878052
AT2G20530,0.6125681942096302
AT2G20540,0.43181489912829785
AT2G20550,0.4890695455161394
AT2G20560,0.5328959643100444
AT2G20562,0.7880663600434492
AT2G20570,0.26136311480373786
AT2G20580,0.5712694900938065
AT2G20585,0.6576053492937686
AT2G20590,0.25982224744101523
AT2G20595,0.1022361431632837
AT2G20597,0.1022361431632837
AT2G20605,0.1022361431632837
AT2G20610,0.9193670421698252
AT2G20613,0.1022361431632837
AT2G20616,0.1022361431632837
AT2G20618,0.1022361431632837
AT2G20619,0.1022361431632837
AT2G20620,0.2127085200012013
AT2G20625,0.1022361431632837
AT2G20630,0.9732236591292633
AT2G20635,0.40442576620150167
AT2G20650,0.34022149125965173
AT2G20660,0.1022361431632837
AT2G20670,1.0827767004498383
AT2G20680,0.3968481005061788
AT2G20690,0.4599530408844048
AT2G20700,0.2271136171895398
AT2G20710,0.3407544756025996
AT2G20720,0.2596520913039146
AT2G20721,0.2290086472024622
AT2G20722,0.2329349684279466
AT2G20723,0.18195622946424178
AT2G20725,0.5577502176028992
AT2G20740,0.40103965542202713
AT2G20750,0.6286411365984158
AT2G20760,0.761182322349055
AT2G20770,0.8530649468679111
AT2G20780,0.375050367792637
AT2G20784,0.1022361431632837
AT2G20790,0.6593497943124309
AT2G20800,0.2367447513630931
AT2G20805,0.1022361431632837
AT2G20810,0.688438908017123
AT2G20815,0.3715665125632799
AT2G20820,0.6013497919518929
AT2G20825,0.2714075192690077
AT2G20830,0.588270656227608
AT2G20835,0.2863086006387811
AT2G20840,0.4244844242475322
AT2G20850,0.4955785144941748
AT2G20860,0.4260789755547363
AT2G20870,0.1022361431632837
AT2G20873,0.1022361431632837
AT2G20875,0.1022361431632837
AT2G20880,0.23044564473764959
AT2G20890,0.7016537596604133
AT2G20900,0.5931023379053606
AT2G20920,0.5411058354971179
AT2G20921,0.1022960765023921
AT2G20930,0.4527750958337473
AT2G20940,0.6698561641813722
AT2G20950,0.31180465773056076
AT2G20960,0.3385488262571822
AT2G20970,0.1022361431632837
AT2G20980,0.5377665241252245
AT2G20990,0.9407089946088443
AT2G21010,0.1022361431632837
AT2G21030,0.3280976692415041
AT2G21040,0.1066767453453088
AT2G21045,1.9893068543479386
AT2G21050,0.6808612763505805
AT2G21060,0.8299880233251156
AT2G21070,0.2987517371863375
AT2G21080,0.2803135637934292
AT2G21090,0.6076665038190883
AT2G21100,0.65012850907711
AT2G21105,0.1022361431632837
AT2G21110,0.10731842643275559
AT2G21120,0.726905517141458
AT2G21130,0.4491897387234135
AT2G21140,0.1291988102899509
AT2G21150,0.3494009877938601
AT2G21160,0.7909604930491754
AT2G21170,0.5870463579586882
AT2G21180,0.9091108135386082
AT2G21185,0.6603452117294437
AT2G21187,0.47004697043237953
AT2G21188,0.24250639841539082
AT2G21190,0.4781773224131345
AT2G21195,0.7711190915238104
AT2G21200,0.1399696284649635
AT2G21210,0.5644583459163068
AT2G21220,0.1022361431632837
AT2G21230,0.433265214907506
AT2G21235,0.1022361431632837
AT2G21237,0.1019935489625394
AT2G21240,0.3464204165461148
AT2G21250,1.0457782699474543
AT2G21260,0.6678187352701155
AT2G21270,0.5505266718340884
AT2G21280,0.3880165644339949
AT2G21290,0.6955462086483779
AT2G21300,0.38046491425568824
AT2G21320,0.39422502176099916
AT2G21330,1.3062382624816007
AT2G21340,0.5367413057242086
AT2G21350,0.2988604800550404
AT2G21360,0.13654006346591768
AT2G21370,0.5126630594192998
AT2G21380,0.4995272036254027
AT2G21385,0.44294434598489263
AT2G21390,0.5750509175597238
AT2G21400,0.4402439226495741
AT2G21410,0.5222584750111379
AT2G21420,0.1022361431632837
AT2G21430,0.3840933500890043
AT2G21440,0.6198938862632366
AT2G21450,0.1698555922001534
AT2G21455,0.1022361431632837
AT2G21465,0.1022361431632837
AT2G21470,0.5344632192841119
AT2G21480,0.24200368217494223
AT2G21490,1.7238606975851956
AT2G21500,0.4612018733209835
AT2G21510,0.2227305408626629
AT2G21520,0.7716992830500385
AT2G21530,0.2508115730218877
AT2G21540,0.40317189311889445
AT2G21550,0.3420342268401251
AT2G21560,1.0552667274136138
AT2G21570,0.1022361431632837
AT2G21580,0.5959322056417728
AT2G21590,0.3851685512837085
AT2G21595,0.1820860960398322
AT2G21600,0.4643949676275907
AT2G21610,0.2527520216036916
AT2G21620,0.8227180525778399
AT2G21630,0.3987998397025033
AT2G21640,0.38114099212480634
AT2G21650,0.4440066789097205
AT2G21655,0.1022361431632837
AT2G21660,0.5431720959954114
AT2G21680,0.1022361431632837
AT2G21690,0.1022361431632837
AT2G21710,0.3612833367702748
AT2G21720,1.0391253270879122
AT2G21725,0.1022361431632837
AT2G21727,0.1022361431632837
AT2G21730,0.1022361431632837
AT2G21740,0.11576922559653749
AT2G21750,0.1022361431632837
AT2G21770,0.2141947574954253
AT2G21780,0.2470630452070426
AT2G21790,0.4527302323696307
AT2G21800,0.3922230141174025
AT2G21810,0.1022361431632837
AT2G21820,2.8243988209441326
AT2G21830,0.5027228366610954
AT2G21840,0.645904686334907
AT2G21850,0.32456027119914455
AT2G21860,0.33996987978229976
AT2G21870,0.8413873870147865
AT2G21880,0.6280591917961327
AT2G21890,0.1019935489625394
AT2G21900,0.4340658357762993
AT2G21910,0.1022361431632837
AT2G21920,0.1022361431632837
AT2G21930,0.2213457951723481
AT2G21940,0.43016809916045445
AT2G21950,0.434435754279739
AT2G21960,0.43483480381189665
AT2G21970,1.034816000887247
AT2G21980,0.1022361431632837
AT2G21990,0.1019935489625394
AT2G22000,1.0527596499565586
AT2G22010,0.507558959825753
AT2G22030,0.1022361431632837
AT2G22040,0.1022361431632837
AT2G22050,0.1022361431632837
AT2G22055,0.1022361431632837
AT2G22060,0.18938549632487578
AT2G22070,0.3057451971852852
AT2G22080,0.6103944793549094
AT2G22088,0.10075254141967468
AT2G22090,0.3154010172259785
AT2G22100,0.36466562141363873
AT2G22110,0.1134057626021557
AT2G22120,0.4070613350123675
AT2G22121,0.1022361431632837
AT2G22122,1.49067334799064
AT2G22125,0.8602166283796957
AT2G22140,0.4239321985946245
AT2G22145,0.1120348332078225
AT2G22155,0.1022361431632837
AT2G22160,0.1022361431632837
AT2G22170,0.8507782099973857
AT2G22180,0.1307119702500154
AT2G22190,0.9097565243331694
AT2G22200,0.36318703985480116
AT2G22230,0.48983106863514836
AT2G22240,0.7910294598241643
AT2G22241,0.1022361431632837
AT2G22250,0.47978582635204314
AT2G22260,0.24353472923721578
AT2G22270,0.43127179402805427
AT2G22280,0.1022361431632837
AT2G22290,0.40582740901800296
AT2G22300,0.3133496343401039
AT2G22310,0.3491692084976049
AT2G22320,0.1022361431632837
AT2G22330,1.2312489106881332
AT2G22340,0.1022361431632837
AT2G22345,0.1022361431632837
AT2G22360,0.24816001807241828
AT2G22370,0.3609473225067681
AT2G22400,0.6735919366051489
AT2G22410,0.4734482466705774
AT2G22420,0.43067908561986723
AT2G22425,0.7101261018845011
AT2G22426,0.135199607020061
AT2G22430,0.8881310402567129
AT2G22440,0.1022361431632837
AT2G22450,0.49759707742110204
AT2G22460,0.4151700030079375
AT2G22465,0.1394599239546909
AT2G22470,1.0572887061979057
AT2G22475,0.4111549328601444
AT2G22480,0.5597115515107318
AT2G22482,0.2424025064949767
AT2G22490,1.0258606253163922
AT2G22496,0.3123543124009438
AT2G22500,0.5784277658699446
AT2G22510,1.6709170123504515
AT2G22520,0.1022361431632837
AT2G22530,0.38322754230695366
AT2G22540,1.0215540487624715
AT2G22560,0.3906685752930009
AT2G22570,0.5166137397097035
AT2G22580,0.1022361431632837
AT2G22590,1.1406521297742105
AT2G22600,0.4472415884675266
AT2G22610,0.6167072271752806
AT2G22620,0.36676900425101405
AT2G22630,0.5590421263249835
AT2G22640,0.5830678477973997
AT2G22650,0.37192648083235
AT2G22660,0.514538752032742
AT2G22668,0.1016524999438922
AT2G22670,0.8153805370404623
AT2G22680,0.4211560916245898
AT2G22690,0.3527695519043695
AT2G22720,0.268398622328879
AT2G22730,0.3693222157691234
AT2G22740,0.3548203465263149
AT2G22750,0.1291210965860368
AT2G22760,0.1980536221399675
AT2G22770,0.8077760924183494
AT2G22780,0.6482690345397271
AT2G22790,0.3026269653007741
AT2G22795,1.032614715056609
AT2G22800,0.28097640504049104
AT2G22805,0.1022361431632837
