Gene,"Ground Control, 4 days old, Col-0 Rep1","Ground Control, 4 days old, Col-0 Rep2","Ground Control, 4 days old, Col-0 Rep3","Ground Control, 4 days old, Col-0 Rep4","Spaceflight, 4 days old, Col-0 Rep1","Spaceflight, 4 days old, Col-0 Rep2","Spaceflight, 4 days old, Col-0 Rep3","Spaceflight, 4 days old, Col-0 Rep4","Ground Control, 4 days old, WS Rep1","Ground Control, 4 days old, WS Rep2","Ground Control, 4 days old, WS Rep3","Ground Control, 4 days old, WS Rep4","Spaceflight, 4 days old, WS Rep1","Spaceflight, 4 days old, WS Rep2","Spaceflight, 4 days old, WS Rep3","Spaceflight, 4 days old, WS Rep4","Ground Control, 8 days old, Col-0 Rep1","Ground Control, 8 days old, Col-0 Rep2","Ground Control, 8 days old, Col-0 Rep3","Ground Control, 8 days old, Col-0 Rep4","Spaceflight, 8 days old, Col-0 Rep1","Spaceflight, 8 days old, Col-0 Rep2","Spaceflight, 8 days old, Col-0 Rep3","Spaceflight, 8 days old, Col-0 Rep4","Ground Control, 8 days old, WS Rep1","Ground Control, 8 days old, WS Rep2","Ground Control, 8 days old, WS Rep3","Ground Control, 8 days old, WS Rep4","Spaceflight, 8 days old, WS Rep1","Spaceflight, 8 days old, WS Rep2","Spaceflight, 8 days old, WS Rep3","Spaceflight, 8 days old, WS Rep4"
AT1G30750,1.6334294269311984,1.0779894082560026,0.802943323649242,0.9666605006992853,-1.3214227209221614,-0.3379086319958274,-1.4691207880238537,-1.6314739256088153,0.22136736592964576,-0.5209353613029741,0.6753928547349455,1.8288746895057777,-1.8292062903469544,-1.2073340211000272,-1.0706030583689112,-0.8564104609569966,0.991595586289976,0.601008535501467,0.1819915312109208,0.7537668675580954,0.3815146335059928,-0.09857283591777789,-0.6568530551197919,-0.18354659839857984,0.9010686895115785,1.146403083294097,0.8633460229868567,1.0489042005176876,-1.2538418097502906,-0.5835075060339536,-0.30620733870227007,-0.7493123175335631
AT5G54490,-1.5675700858629233,-0.8788934116681043,-1.1533025617384796,-2.03214723912933,0.850160342394414,1.1441679076583648,0.21623170889022905,-0.4092888447018707,-0.4520392817312041,-0.0487971011226394,0.013521406691407218,-0.09411429336258795,1.3067658882615212,2.285189686632197,1.0583501085519704,0.3681136597531237,-1.0591520567122186,-1.339610586497808,-1.1552725479762527,-1.5672102259332055,-0.05392860918977377,1.1650205838333354,0.19790877120928418,-0.2078515189035104,0.27372049194890635,-0.4674472727522764,-0.14505671474748005,-0.07417695470750253,0.8270230555160888,1.0030655985028591,1.503399920238319,0.49322017665515255
AT2G36100,1.4794969884342297,1.0363752541249485,1.0630071534001735,1.5193621436695544,-1.1925005730898968,-0.4432728216767488,-1.539116064067718,-1.4154806107672404,0.6674434788280776,-0.6210203342753345,0.8501363860491592,1.471792872421192,-2.1190140193254052,-1.3187669420826478,-1.323868950159845,-1.1406389186181745,1.0431751211790719,1.068563510078123,0.6965515123541444,1.3392232176771428,0.22984086418388705,0.0298956221888728,0.1449955302990092,-0.023259050580941933,0.3976890079378812,0.12378193998266959,0.19580647633860518,0.14015921742881832,-0.5711843292088669,-0.6469191190287309,-0.3568504582486005,-0.7854041054453947
AT5G13900,1.2155710464479528,1.4207749883223588,0.2942721348810284,0.2957753330696658,-1.384276912431585,-1.0313763403706593,-1.8464967888764132,-1.9087329603201437,-0.06520459259998199,0.6657636793493005,0.68277777950593,0.8523721321662072,-2.153380684949857,-1.1749367626188203,0.1859301378036752,-0.8838277863148957,0.802917893797532,0.44021400782864006,0.6731557447517912,0.9903420510296372,-0.7057052055665854,0.3756914150297678,-0.9257185572358363,-0.5111668730628647,1.0539855211308895,1.1171412688877909,1.0329138086278566,1.1639894885884925,-0.5611453891163413,0.5427473933139495,-0.01940894454478047,-0.6349580265236991
AT5G57660,1.4616842573767301,0.6214726921179137,0.5509398698330331,1.9361093048628677,-1.7428298476414177,-0.2910543037832015,-0.5286752424591268,-0.38278445036394043,0.8103276912000429,0.4316330664543835,0.6085063946800923,0.9982552356735604,-0.8591166617495017,-0.6520962454706722,-1.0099410301265108,-1.2246649221048278,1.995403659471004,1.190332125656901,1.0371184340006725,1.2361306111036354,-1.5455341465779624,-0.9173152052534643,-0.3664358204755229,-1.7437195809550585,0.005646227526809383,-0.12584718554468247,0.3325832981817048,0.05978135115439473,-0.14490903582909245,-0.4507739675651171,-0.20327039188959323,-1.0869561815040538
AT4G29930,-0.825907763670615,-0.33374000834964673,-0.7066506385942353,-0.6467843239550434,-1.2891622780098153,-0.8347485671757137,-0.595124086140189,-1.5719737790656683,-0.09291144080297475,-0.454457690560514,-0.6623428157123501,-0.14462852670612125,-1.1810178305649472,-1.5010759729347307,-0.9203092887999583,-1.654250874551751,1.196645555877082,1.328953949155077,1.6350172718718152,1.5606844322261069,-0.03661073406247342,-0.031008761775631714,0.7901016744496381,0.4669276362037209,1.6025433600229269,1.4718039995388439,1.2466080110771809,1.082882745477664,-0.1796403112380517,0.4067988920062434,0.4941912354684928,0.37918692929561526
AT4G21660,-0.7826078071418048,-0.5322175178217965,-1.261832539612514,-1.1210651663044968,0.3877766038490763,1.327067381746264,1.2294348498097445,1.2685349515509512,-0.18311039954679523,-1.513758002945522,-1.879832103800448,-1.1137711660788303,0.4733603340471743,2.2487806196705513,1.1723003437897872,0.7352186702529767,-0.3460262309988331,-0.22094984799628556,-0.3162591364204203,-0.19345011179586247,0.27835487915600277,1.6056887517278116,-0.15075733121781074,0.29933759864197695,-1.3272133389139267,-0.6299917235775936,-0.9766267830882815,-0.8361975933534732,0.5939535232561302,-0.06889795199344916,0.8875735778986046,0.9471826672110588
AT3G24020,2.161619201846375,1.3612689321287552,0.5940010744949206,1.5481431412627116,-1.1962711866395102,-0.3446187287403481,-1.6750309381681343,-1.09689598294553,0.5557115279622227,-0.7788410442077364,0.9422586579243304,1.1647572590451363,-1.7859966857495377,-1.3228709666396075,-1.0554410039091098,-1.1983545533313975,0.837089554079809,1.0401639952751227,0.7029946246432336,1.0310996225765192,0.04515925510756635,0.3731434990767691,-0.2629467729124575,0.0524745956358073,0.47499178528689606,0.6119170206886421,0.15734587601431896,0.04922758468345682,-0.976941066376731,-0.7388584236962007,-0.515289960106392,-0.7550098943098906
AT3G17130,0.5889382646914801,1.0152464456924433,1.4193484976065442,0.9397399919446237,-1.369746224334801,-1.3161236948354704,-0.8842154033766101,-1.0430330456106764,1.0412277286358833,0.024132759510021994,1.6314295331573376,1.7751326635563125,0.17658997810526716,-1.548602065376289,-1.2647352272461665,0.10440969460740955,0.927071491097371,0.03848545306216396,0.9247122726363916,0.45001287032114207,-0.7685615529954172,-1.347802073513272,-0.6425763234551503,-1.385023968310147,1.4699866693884525,-0.11710726930040133,0.08226279443362305,0.861871113908269,-1.0068242343690135,-0.46602313416916336,-0.6290650543674075,0.3188410489052457
AT5G47450,1.5882381119166944,2.1937662679135954,1.5333573259158502,1.8646995455927529,-0.05137747039224853,0.22612632426209836,-0.31798113764789004,0.08206886518222156,1.4603934174313868,0.36469838282675654,1.0551621656772565,1.8148828409397844,-1.05190068839946,-0.9925288396507898,-1.1428225236778777,-0.1763609354030821,0.47044342456596344,0.03596013711431794,-0.3874721807701104,0.27212943765450176,-0.9727537679344413,-0.5940842206444751,-0.7055690220006454,-1.0026511359032082,-0.09956935891128091,-0.3990598204959127,-0.8379013534309341,-0.23548894216417907,-1.2626695576793836,-1.0070314339088922,-0.4739338629148586,-1.2507699950635007
