Gene,spaceflight_effect,standard_error,t_statistic,p_value,adjusted_p_value,significant
AT1G69230,-0.35518182394522513,0.079981335606522,-4.440808861864794,0.00012764884244956528,0.005752294721034025,True
AT5G44180,0.14987562171326357,0.03375799469402243,4.439707484751819,0.00012803182293824809,0.005752294721034025,True
AT1G49200,0.1463402793259247,0.03296233032973872,4.439621770123941,0.0001280616761469054,0.005752294721034025,True
AT1G62770,-0.17372444504527387,0.039134449633399813,-4.439169240213524,0.00012821940051273753,0.005752294721034025,True
AT5G64810,0.18767153483112248,0.04228039398776433,4.438736660907971,0.00012837035147606854,0.005752294721034025,True
AT1G59730,-0.16075017096704003,0.036216720444949536,-4.438562326795574,0.0001284312361711358,0.005752294721034025,True
AT5G19110,0.12655067011255533,0.028513724404740638,4.438237121051618,0.0001285448880679243,0.005752294721034025,True
AT4G32480,0.278869879984334,0.06289120775178556,4.434163215388665,0.00012997710620485037,0.0057967084075866235,True
AT3G10110,0.1697256343194157,0.03827760389388584,4.434071547161977,0.00013000951444248196,0.0057967084075866235,True
AT5G38890,0.14705386449708246,0.033165920573034545,4.433884600707999,0.00013007563203752212,0.0057967084075866235,True
AT3G28860,0.17997679439491704,0.04061101579823384,4.431723532577685,0.00013084236554229724,0.0058228457139202225,True
AT3G11830,0.2051010518830002,0.04630164986057131,4.429670486918358,0.00013157492549819024,0.005847392390537866,True
AT3G15095,0.1334635916178034,0.030134469636953664,4.428934480205288,0.0001318385341072813,0.005850214424224699,True
AT5G09978,-0.37130227860042037,0.08384412793857811,-4.428482801710648,0.0001320005668779537,0.005850214424224699,True
AT4G25730,0.2617394666106805,0.059130341978191524,4.42648322086849,0.0001327202621548893,0.005868138011093664,True
AT3G49250,0.13420056420276635,0.030318559205880186,4.426350318676707,0.00013276823442723293,0.005868138011093664,True
AT1G17060,-0.13350431236981908,0.03019378068104756,-4.421583165755021,0.00013450040196980194,0.005936575802243622,True
AT5G53110,-0.15837683554699655,0.03582728616440825,-4.420564672976324,0.0001348733720214136,0.005944916475634177,True
AT1G65900,-0.1701340421814453,0.038499939539406024,-4.4190729704213485,0.0001354214826355352,0.005960943709089246,True
AT3G17609,-0.245367728351153,0.055546555015621564,-4.417334761483359,0.00013606295683213742,0.005981031390870106,True
AT4G34990,-0.14180338790312902,0.03211142416611331,-4.415979408747991,0.00013656523069324714,0.005994953856614296,True
AT3G54540,0.10972364089630396,0.02487328353347395,4.411305035325961,0.00013831163230397167,0.006061706818717192,True
AT1G60950,-0.18651712648388802,0.042285429471768936,-4.410907700687128,0.00013846109852404245,0.006061706818717192,True
AT2G36830,-0.26188713725654883,0.059421326335114405,-4.4072920180139,0.0001398285987224725,0.006112806650480482,True
AT2G23000,-0.1718047046273183,0.03898606292848306,-4.406823662663266,0.00014000671396067834,0.006112806650480482,True
AT4G37070,-0.31438913009110825,0.07137843388692351,-4.404539480218326,0.00014087861626008814,0.006142573836365976,True
AT1G29640,-0.1806796107538818,0.04103064852048421,-4.40352802768104,0.00014126641866551342,0.006151181564237295,True
AT1G63245,-0.14901621798554854,0.033847329741142705,-4.402598938385787,0.00014162357463013895,0.0061545488094875275,True
AT1G31772,-0.11796835590530474,0.02679676200316666,-4.402336218508939,0.0001417247303927302,0.0061545488094875275,True
AT1G78815,-0.16579648750355291,0.03766962564127935,-4.401330904702935,0.0001421124710970923,0.006158048514547587,True
AT1G17345,0.11195269785891568,0.025437208866888963,4.401139230516834,0.00014218651743639542,0.006158048514547587,True
AT5G19970,-0.17522622391325055,0.039855149471509616,-4.396576759510354,0.00014396039724255853,0.006224345179754372,True
AT1G24706,0.10926981546381821,0.02485543886849705,4.396213482366305,0.00014410257805739176,0.006224345179754372,True
AT1G07750,-0.21961485415122348,0.04997106470629764,-4.394840402981175,0.00014464123775535375,0.006239270695110446,True
AT5G62070,-0.15053537576447823,0.03426985608874468,-4.3926468606887115,0.00014550590979237526,0.006268200585975803,True
AT2G41070,0.2568336137549276,0.058504576754636224,4.3899747336361115,0.00014656616052695582,0.0063054674839752535,True
AT4G24310,-0.18993886859171627,0.04330564902588621,-4.386006741942123,0.00014815473093739983,0.006358110626336971,True
AT5G14130,-0.1527315330588764,0.03482302280407129,-4.385935532311686,0.0001481833947702417,0.006358110626336971,True
AT4G24026,-0.12738857850173213,0.029065917301050664,-4.382747572777527,0.00014947228293250123,0.006404907147567881,True
AT4G30180,-0.12929290538752383,0.029505630926060396,-4.381973925977901,0.00014978673905442812,0.006409880466370223,True
AT4G16270,-0.12055711998178095,0.02753574776236055,-4.378203963161448,0.0001513284831320546,0.0064672909543830055,True
AT5G55920,0.2078923327406109,0.047547739948987755,4.372286316103584,0.0001537803075967047,0.006563392282882341,True
AT1G33390,0.10865675636197994,0.024887758274798263,4.3658715727726864,0.00015648256655922065,0.006669914568551266,True
AT1G69160,-0.1287885339870964,0.029507425279709554,-4.364614423870332,0.00015701763765840074,0.0066839036299147165,True
AT2G02400,-0.09985386847294435,0.02288129888574499,-4.363994761466673,0.0001572820466091123,0.006686349531439224,True
AT1G64880,0.20832868124170384,0.04775030474787078,4.362876474646863,0.00015776033468052703,0.006693804681884056,True
AT3G53130,-0.11071920013301152,0.02537947334770754,-4.362549159949865,0.00015790059864953415,0.006693804681884056,True
AT5G06110,0.18676193168645538,0.04281450889166682,4.362117808218179,0.00015808563426282732,0.006693804681884056,True
AT1G02305,-0.1759187656207475,0.040335315673029754,-4.361407929636603,0.00015839061646121119,0.006693804681884056,True
AT2G36900,0.17711398770216685,0.040611856422587626,4.3611399060216085,0.00015850591786829802,0.006693804681884056,True
AT5G67160,-0.10871032620910459,0.02492962701780996,-4.360688033216097,0.00015870049788985072,0.006693804681884056,True
AT3G62210,-0.12871441982530918,0.02952915359533772,-4.3588929635162845,0.00015947580916572058,0.0067177365297721855,True
AT1G01200,-0.13603516174883828,0.031239207113693823,-4.354629144515219,0.00016133247571924707,0.006787097601579627,True
AT1G54120,0.1071565013315799,0.02461710196599399,4.352929174181659,0.00016207867868604428,0.00680962292544526,True
AT5G65750,0.1943886881814434,0.04467411319641367,4.351260143134715,0.00016281462662538835,0.006831659443687886,True
AT2G02950,-0.21895152151214642,0.050343701528786464,-4.349134347758482,0.00016375677623600116,0.006862279745018108,True
AT4G34131,-0.12317584323335803,0.02833276513915822,-4.347469886132606,0.00016449823095963513,0.006884421430148772,True
AT3G45410,-0.11689845380697908,0.02689180700322609,-4.346991401245565,0.00016471199254649332,0.00688444989286501,True
AT5G06475,-0.1258861311656708,0.028967751403252674,-4.345733619887926,0.00016527521537086333,0.006896630121543868,True
AT3G45770,0.14473718049473916,0.03331082614754369,4.3450492597708195,0.00016558246632874437,0.006896630121543868,True
AT2G40113,-0.4054951082685345,0.09332640803943591,-4.3449128364309155,0.00016564378267102173,0.006896630121543868,True
AT3G60530,0.21968937636327218,0.050578279662034424,4.3435517742248875,0.00016625675347134862,0.0069132425326973,True
AT5G19600,-0.16621002894893577,0.038310490791518534,-4.338499077274484,0.00016855200979721047,0.006998860383009002,True
AT5G46790,-0.16740929703005022,0.03859074490737888,-4.338068555863511,0.00016874902467931574,0.006998860383009002,True
AT3G19320,-0.10991526888013613,0.02534213639668896,-4.337253464332902,0.00016912265104100912,0.007005363759594825,True
AT4G38890,0.15775648391764246,0.036391067469274625,4.335033152045842,0.0001701445706978134,0.0070386695706474425,True
AT5G17860,0.1357150359826963,0.031324075075610656,4.3326111195655335,0.00017126630790017793,0.007076014248013873,True
AT4G17800,-0.1660081216711002,0.038331609567913524,-4.330841400671618,0.0001720905604978589,0.0071009884024589055,True
AT2G07696,0.39849229797394664,0.09205417881479523,4.328888738181864,0.00017300457805079932,0.007129598102351116,True
AT4G34610,-0.12940010872633587,0.02990125145389866,-4.327581704258873,0.0001736190685021436,0.007139694916056764,True
AT2G41370,-0.1468745981600524,0.03394065331242257,-4.327394549777127,0.00017370723421521474,0.007139694916056764,True
AT5G57980,0.2031060529379589,0.04693967453155524,4.32695912285077,0.0001739125289837715,0.007139694916056764,True
AT1G22750,-0.16943018181268976,0.0391718590445296,-4.325303571119403,0.00017469528263058692,0.007154863668404076,True
AT5G61480,-0.14292224925589192,0.033043765238679475,-4.32524103181177,0.0001747249198171041,0.007154863668404076,True
AT5G05640,0.11751806328274672,0.027178985682820574,4.323857580786325,0.00017538180753741712,0.007166733818676176,True
AT1G53060,0.1114023370440579,0.025766295777195046,4.323568199611241,0.00017551951987274689,0.007166733818676176,True
AT1G72440,0.17078716347845213,0.03950686612196557,4.322974212917778,0.00017580252506588256,0.007166733818676176,True
AT5G19120,0.24566292439961612,0.05683003710015165,4.3227655116023245,0.00017590206809898814,0.007166733818676176,True
AT5G38710,-0.10432369253726488,0.024136350013310978,-4.322264653923701,0.0001761411869256242,0.007167437793929462,True
AT1G80790,0.1392844702352666,0.03224552486418397,4.3194976922200405,0.00017746799718980317,0.007212027822676591,True
AT4G22460,-0.2644199976089683,0.0612217910356375,-4.319050343611282,0.00017768343640628206,0.007212027822676591,True
AT5G17900,0.10633739317636719,0.024627560035022738,4.317820889489063,0.00017827686530332145,0.0072136837573427495,True
AT2G29750,-0.19802021964552036,0.045867582702778166,-4.317215078210921,0.00017856999743814516,0.0072136837573427495,True
AT4G39320,-0.25003701223218533,0.057917878051490505,-4.317095526357093,0.0001786279009868983,0.0072136837573427495,True
AT4G17520,0.16606505848670022,0.03847632604122978,4.316032105267825,0.00017914377523827504,0.0072136837573427495,True
AT4G30990,0.21043029659925305,0.04875778518572417,4.315829683356189,0.0001792421387043512,0.0072136837573427495,True
AT5G36120,-0.07552084215370913,0.01749885955122096,-4.315757945976529,0.0001792770110861397,0.0072136837573427495,True
AT3G51820,-0.12928484141448432,0.029956607127798695,-4.3157371214616775,0.00017928713538476054,0.0072136837573427495,True
AT2G03730,-0.1746992961950064,0.04048736436869889,-4.3149090813643545,0.00017969016438330467,0.007220907364502724,True
AT1G48650,0.12005088977024184,0.027827474222081688,4.314113771596954,0.00018007810694333897,0.007224550983128734,True
AT3G26060,-0.14649086163803615,0.03396053162061308,-4.313562086558161,0.0001803476991674732,0.007224550983128734,True
AT2G39795,0.11811682576573279,0.02738705303946811,4.312870961162266,0.00018068599556275749,0.007224550983128734,True
AT1G03220,-0.18666036758248067,0.04328336774342259,-4.312519503772806,0.00018085826997588472,0.007224550983128734,True
AT2G36200,0.1546276866462967,0.03585622164414017,4.312436714077676,0.0001808988747826038,0.007224550983128734,True
AT2G24300,0.16671167906852963,0.03867918120223605,4.310113965362121,0.00018204176886124805,0.007261219148318597,True
AT2G38080,-0.23305571093868488,0.05410417035509123,-4.307536912757673,0.00018331815611625918,0.007303115050505817,True
AT4G25520,0.10682895550285096,0.024811776381950743,4.305574653677896,0.00018429597870455892,0.007333028049218712,True
AT1G77670,0.1718322294235155,0.03991518268806768,4.304934058961062,0.00018461631274819095,0.007336738559140592,True
AT3G47380,0.12133057636175855,0.02819098962289362,4.303877869659006,0.00018514567152968638,0.007348709979837774,True
AT2G33620,-0.15405916246533718,0.035802646869355415,-4.3030104178471,0.00018558155892421763,0.007348709979837774,True
AT1G34000,-0.1612824257525151,0.037481617966074,-4.302973951084444,0.00018559990539935078,0.007348709979837774,True
AT5G26230,0.11317010228526977,0.026306164575436882,4.302037340363225,0.0001860717310084966,0.007358296769010932,True
AT5G63550,0.14998032338916636,0.034866252962445936,4.301589951484278,0.00018629752567553753,0.007358296769010932,True
AT3G60720,-0.13951969164937567,0.032453973707663675,-4.299001808103071,0.00018760907855160092,0.007401052159857965,True
AT4G02450,0.18304154605462386,0.042582150784736705,4.298550981605981,0.0001878384694034549,0.007401064765800274,True
AT2G23620,-0.14753148092594653,0.03432765485270936,-4.297744240291509,0.00018824965078112659,0.0074082313850029466,True
AT3G24080,0.21518329961432192,0.05008017889144169,4.296775777913506,0.00018874443494408462,0.007418666604146508,True
AT5G38770,-0.11346203068237747,0.026411267525015297,-4.295970671415618,0.00018915674050781208,0.007425838552936696,True
AT5G08250,-0.08933385875428154,0.02080266550356852,-4.294346738352211,0.0001899910914459671,0.0074463584250698345,True
AT2G20230,-0.19860333345639666,0.04625535830903526,-4.293628689016178,0.00019036117381078917,0.0074463584250698345,True
AT3G17860,0.1512172607928685,0.03521914279624209,4.293609917416943,0.0001903708582471659,0.0074463584250698345,True
AT3G20470,0.32026033590804054,0.07461399799898354,4.292228596467964,0.00019108483347753328,0.007465247744650088,True
AT3G62730,-0.12155135767015529,0.028324893293131502,-4.291326234214985,0.0001915526752320608,0.007474487178831706,True
AT3G15120,0.14093923508655648,0.032857290675543854,4.289435683492296,0.00019253653407536834,0.007503815294862577,True
AT5G11060,-0.10103182334186278,0.02355831243646836,-4.288584915168419,0.00019298091080685904,0.007511458086500077,True
AT1G31330,-0.2188218345442769,0.051029179556871994,-4.288170737693324,0.0001931976127358186,0.007511458086500077,True
AT4G03960,0.17046783442952707,0.039767226224751984,4.286641302717366,0.0001939999168182026,0.007533585712114553,True
AT2G22620,-0.11522482986160226,0.02688485667572307,-4.2858636462678215,0.00019440911949447978,0.007540413255398736,True
AT1G56680,0.17557462229856152,0.040981743876849594,4.284215499129671,0.00019527919888457049,0.0075597984260296165,True
AT1G80840,0.19386914486707596,0.04525390891160398,4.284030916440107,0.00019537688216084465,0.0075597984260296165,True
AT5G66564,0.06987551351404057,0.016318503897468507,4.281980379640095,0.0001964653063174889,0.007589782920033575,True
AT2G34357,0.1493327546676314,0.03487955422867127,4.281383692251397,0.00019678315290063306,0.007589782920033575,True
AT2G34810,-0.11545239089466164,0.026967006685162054,-4.281246051612637,0.0001968565442133194,0.007589782920033575,True
AT5G59380,0.14099937733332218,0.03297730266899308,4.27564918661152,0.00019986389193278438,0.007696546465382993,True
AT5G59240,0.15233469334491737,0.035635800160870444,4.274765619327584,0.0002003427919715713,0.0077058038878684496,True
AT5G65930,0.20624397567740027,0.04827106394045455,4.27262129402856,0.00020150975696800954,0.007737781854409811,True
AT3G25840,0.19643773920438623,0.04598029071630357,4.2722161200849875,0.00020173101096832501,0.007737781854409811,True
AT5G20950,0.19234171763143054,0.04502464959066421,4.271920367622634,0.00020189266468375594,0.007737781854409811,True
AT5G48100,0.10526025709913939,0.02464324691983035,4.271363162556179,0.00020219757248604003,0.007740285982762402,True
AT5G17230,-0.25210614137158605,0.05904447725990149,-4.269766675414321,0.00020307370916144667,0.007764625407452285,True
AT2G31940,-0.1550681723058568,0.036335728510792316,-4.26765001449741,0.0002042411033403395,0.0078000305057009806,True
AT1G23530,-0.1529775057648147,0.03585660129926881,-4.266369377510808,0.00020495062815913053,0.007800393898009668,True
AT5G57785,-0.3085965983644222,0.07234717140813549,-4.265496388566759,0.00020543569604803175,0.007800393898009668,True
AT3G16620,0.12750344343120643,0.029893023476299983,4.2653244337192815,0.00020553137484969274,0.007800393898009668,True
AT5G15900,-0.09624936393149171,0.022568228507147153,-4.264816970503928,0.00020581399359266529,0.007800393898009668,True
AT3G47960,-0.14123074926572177,0.03311546161439912,-4.2647978430810225,0.00020582465363703747,0.007800393898009668,True
AT5G65700,-0.21186614514994379,0.049679186518033734,-4.264686280099123,0.00020588684050128103,0.007800393898009668,True
AT1G48500,-0.15131626004664014,0.03548201988582065,-4.264589798821156,0.00020594063558148647,0.007800393898009668,True
AT2G42850,0.1363669843951017,0.031991055465345815,4.262659746966483,0.00020701969972930238,0.007832083698541019,True
AT1G65660,0.11416661452051313,0.02680909078461744,4.25850378282951,0.00020936225623818683,0.007911444604443952,True
ATMG09450,0.11111706756730372,0.026097919907356222,4.257698236554981,0.00020981933472002747,0.007919454305454869,True
AT5G09770,0.21801323617953722,0.05122481989036352,4.2560078619339405,0.00021078168740885502,0.007946494210609915,True
AT1G75750,-0.3003591661383475,0.07060394360821518,-4.254141493923563,0.0002118493052838562,0.007977434970181947,True
AT3G15650,-0.19584938931616364,0.04607160812413467,-4.2509779295845265,0.00021367118260332623,0.008027703865620869,True
AT1G63640,0.13641112952824036,0.032089483085404706,4.25096063919722,0.00021368118247033172,0.008027703865620869,True
AT2G18900,0.16520654731431156,0.03887705486220953,4.249461485697589,0.0002145499768585264,0.008050981651942079,True
AT1G13830,-0.16769269849464466,0.039478175738480926,-4.247731698787389,0.0002155567685865402,0.008079377768285994,True
AT5G61190,0.11269122687474185,0.02654140366068256,4.245865377560208,0.00021664826589527414,0.008101539827869663,True
AT3G22830,-0.14821846204168726,0.03490891149460716,-4.24586318208703,0.0002166495531053078,0.008101539827869663,True
AT1G29470,0.1911759680994621,0.045053088764503,4.243348754593897,0.00021812874004219392,0.008134225766053863,True
AT4G33020,-0.07604191663695462,0.017920876600269163,-4.2432029600500965,0.00021821481356768088,0.008134225766053863,True
AT1G72310,-0.2145475415386892,0.0505639330757511,-4.243094405201236,0.0002182789234940326,0.008134225766053863,True
AT5G07870,0.2386708780513858,0.05629733845720663,4.239470010341733,0.0002204301259917401,0.008204927350999,True
AT1G10400,0.11114566940353346,0.026224004756058298,4.238317924261986,0.00022111830759815741,0.008221071806891678,True
AT5G09570,0.13897595780391597,0.032794701073719526,4.237756504976538,0.0002214544322226478,0.008223600843559727,True
AT2G28720,-0.19875293685486464,0.04690495781645114,-4.237354559247793,0.0002216953893571612,0.008223600843559727,True
AT3G60080,-0.15745478592508144,0.03717254272131224,-4.23578196158229,0.0002226406178152904,0.0082491923405897,True
AT1G13080,-0.20074150395772533,0.04742491944564749,-4.232827515664843,0.00022442720558524,0.008301018140898645,True
AT4G34630,-0.124218633208965,0.029347929373693547,-4.232620013059941,0.00022455321598147313,0.008301018140898645,True
AT1G08250,-0.17306175250171596,0.040893514592914626,-4.232009750800469,0.0002249242161381972,0.0083052302848103,True
AT4G18480,-0.15047250838405402,0.035561017619237405,-4.231389269992461,0.0002253020495546868,0.008309684839112302,True
AT3G25590,-0.09216399435088513,0.02178944377526436,-4.229754338911158,0.00022630062511028542,0.008336997601696936,True
AT3G19080,0.13521767386205183,0.031980546754718835,4.228122642778145,0.0002273015852329197,0.008364335896686108,True
AT1G09440,-0.12186700621930896,0.028832150167095217,-4.226774816065923,0.0002281317048453399,0.00838336505173931,True
AT1G05260,-0.2612537573026309,0.06181412359712438,-4.226441177187288,0.00022833765345664034,0.00838336505173931,True
AT1G64740,-0.11004319510274127,0.026043047233513885,-4.225434685735644,0.00022896005421871505,0.00839667467849315,True
AT2G44290,-0.10810822662693935,0.02558859316235716,-4.2248601140751685,0.00022931611293140178,0.008400197610771723,True
AT1G09430,-0.1987415081071614,0.047056357000367144,-4.223478415586034,0.00023017458476902743,0.008422095876899781,True
AT4G04770,-0.18839368520874594,0.0446118824887361,-4.2229485665912625,0.0002305046302762259,0.008424631334383013,True
AT1G71910,-0.06938096567949376,0.016431348390043173,-4.2224754799512505,0.0002307997133530316,0.008425884676523275,True
AT4G21280,-0.15783538697092572,0.037398458292343756,-4.220371485292962,0.0002321165865850983,0.008464395932255012,True
AT3G16520,-0.12062882917087159,0.0285914225397568,-4.219056572058819,0.00023294334673683965,0.008484967970372664,True
AT1G11185,0.3428858642242487,0.08127938485701386,4.21860801268921,0.0002332260463211941,0.008485698570485879,True
AT1G74250,0.20079926916161325,0.04761222598138957,4.217388811858968,0.00023399614800644034,0.008498548099962267,True
AT1G23860,0.22681268993944598,0.05378697864977054,4.216869875073631,0.00023432469336034622,0.008498548099962267,True
AT2G34780,0.12299002186367135,0.029169199941096045,4.216434530670571,0.00023460066683215843,0.008498548099962267,True
AT1G28110,-0.16497283256359213,0.03912659502639774,-4.216386129492972,0.00023463136912830302,0.008498548099962267,True
AT2G37530,-0.13410656484518416,0.03181280435314523,-4.215490195598726,0.00023520040378224193,0.00850961908824239,True
AT5G64420,0.16296748510010609,0.038696073452829396,4.211473427627324,0.00023776837767733157,0.008592906615634123,True
AT2G31790,-0.23197757199903535,0.05512314385967736,-4.208351624311602,0.0002397832986216057,0.008656043123089898,True
AT4G25340,0.25319243306818195,0.060188209795630374,4.206678250240358,0.00024087028663282898,0.008685578226361686,True
AT5G01610,-0.1912604190874963,0.04548367224321459,-4.205034678483534,0.0002419426531589283,0.008714520825988645,True
AT2G38040,0.14676045245740302,0.034913826847832195,4.203505192857866,0.00024294481816167804,0.00873728889263501,True
AT1G06950,0.1719801184089073,0.04091603343805811,4.203245132968822,0.00024311562457763702,0.00873728889263501,True
AT4G28485,-0.0769274225280186,0.01830421044823954,-4.202717333563946,0.00024346264607170447,0.008739474333205492,True
AT3G06530,0.20081002989795854,0.047785398967827804,4.202330298281212,0.00024371742778229433,0.008739474333205492,True
AT4G18490,0.09320559133838383,0.022198104007356778,4.198808659851946,0.0002460478213969117,0.008813258383051907,True
AT2G47630,-0.2085376011814366,0.04967738402454782,-4.197837814454739,0.00024669412485205685,0.008822492272118423,True
AT4G36032,-0.07966651486141585,0.01897905655144732,-4.197601426891822,0.000246851744529235,0.008822492272118423,True
AT4G11160,0.12990696397054496,0.030954235819459844,4.196742724589473,0.00024742515160045887,0.008828475320717375,True
AT1G13860,-0.10949478299949023,0.0260925293278765,-4.196403561478771,0.0002476519933550233,0.008828475320717375,True
AT1G33790,0.18428419345718777,0.04391771520844656,4.19612433348411,0.00024783890296482895,0.008828475320717375,True
AT3G47500,-0.1695282675061986,0.040416870432963985,-4.194492688081346,0.00024893388220650615,0.008857714537676219,True
AT5G16070,0.15158417215269937,0.03615773910454325,4.192302281799823,0.00025041135422123267,0.008900484536340821,True
AT4G22217,-0.18955732677959136,0.04522400859420168,-4.191519784999668,0.0002509412601150457,0.008909517772590123,True
AT1G72230,-0.22943781851890577,0.054757272858248614,-4.190088485831948,0.00025191340071122216,0.008934215217979009,True
AT5G48030,0.14091770694875602,0.03363615259911039,4.189471626802021,0.00025233351810744343,0.008939302233040998,True
AT4G36620,0.11802264805905745,0.028179145985362905,4.188297548845588,0.0002531350467574233,0.008952210766581639,True
AT4G31490,0.14870193705683107,0.035505598597125,4.188126462649525,0.00025325205486569123,0.008952210766581639,True
AT3G06790,0.1722670138731312,0.04113686981416647,4.187654886026523,0.00025357484887280984,0.008953824909542746,True
AT4G37460,0.12664481812278888,0.03025502545456887,4.185910149471185,0.0002547726559822772,0.008986298845121608,True
AT1G79830,0.16701873807436796,0.03990776003107148,4.185119333791977,0.00025531740975241117,0.008995692684504529,True
AT3G21270,-0.1367911844530561,0.03270726358802548,-4.182287646440009,0.00025727746673051934,0.009045658011227824,True
AT3G48350,-0.19248733153565623,0.046024697746897304,-4.182261719440244,0.0002572954815165548,0.009045658011227824,True
AT4G22610,-0.22856392970356215,0.05467484748349078,-4.180421898251799,0.0002585770240356742,0.00908083159735717,True
AT4G29110,-0.07888561969814267,0.018881244770637753,-4.177988297721652,0.00026028185296203977,0.009130777836428385,True
AT1G14580,-0.11860260302349937,0.028398408207517954,-4.176382075953874,0.0002614131454327749,0.009160517696081914,True
AT2G35000,-0.146087075520298,0.03499092383391382,-4.174999100158305,0.0002623910892337182,0.009184825245993717,True
AT2G38560,0.10424437405697638,0.024972413729379254,4.17438118664261,0.00026282920084694185,0.009190204166843987,True
AT1G52342,0.18699319081479565,0.04480666412646191,4.17333435684986,0.00026357307008153874,0.009192913883080087,True
AT3G23210,-0.13546206741954167,0.032460691069764444,-4.173111013823054,0.0002637320446992726,0.009192913883080087,True
AT1G26762,-0.11897182530976934,0.028509415583062206,-4.173071347714751,0.00026376028876211706,0.009192913883080087,True
AT5G04170,-0.11424915859106333,0.02739434960850086,-4.1705373635010545,0.00026557080102275563,0.009246042036901091,True
AT1G80760,-0.11218259153047469,0.026907733745469935,-4.169157930268328,0.00026656154600729104,0.009270545737297704,True
AT3G13080,0.14617691412582784,0.0350792910095047,4.167043002272234,0.0002680876307245792,0.009313594904387558,True
AT2G41040,-0.106610275493733,0.02559416978282855,-4.165412529429229,0.00026927002670355837,0.009344624374613605,True
AT1G80370,0.1036156726868784,0.024877734275259095,4.164996359412206,0.00026957265089672404,0.009345088817405856,True
AT1G74890,0.16101450720486193,0.038677218741225816,4.163032204620172,0.00027100545145696355,0.00938468931524441,True
AT3G14280,-0.3050295946146734,0.07329667805228689,-4.161574613205221,0.00027207358239550184,0.00940875269713733,True
AT1G03905,-0.1213560089272657,0.029163075410174058,-4.161289823532415,0.00027228276244462544,0.00940875269713733,True
AT1G09660,0.16469080576060746,0.03958884128291021,4.160030968921071,0.00027320930294620535,0.009430683086419816,True
AT2G37380,-0.08427773890471618,0.020260909943417373,-4.159622600370791,0.0002735105376337465,0.009431005293926058,True
AT2G36430,-0.12274144266331732,0.02951617252433409,-4.158447121222283,0.00027437946516567567,0.009442472303794776,True
AT1G03910,0.14098102768186305,0.03390285551265702,4.158382105284033,0.00027442760510270497,0.009442472303794776,True
AT5G57870,0.15321567583047832,0.03685805001786634,4.156912146904395,0.00027551823763365997,0.009469913552878639,True
AT1G28060,0.14878460138412875,0.035801896649070596,4.155774283203824,0.000276365408833226,0.009473581580345055,True
AT4G26190,0.2362331646889097,0.05686370183968745,4.154375410783284,0.0002774104311540946,0.009473581580345055,True
AT3G04010,-0.12413871098490026,0.0298819075044653,-4.154310127837388,0.0002774592956370471,0.009473581580345055,True
AT5G45920,0.14143215590016356,0.03404681255125241,4.154049830281719,0.0002776542135972099,0.009473581580345055,True
AT3G59890,0.1788834852142795,0.043063571257795794,4.153939861220781,0.00027773660204129306,0.009473581580345055,True
AT3G09540,-0.11416809366579164,0.02748517848222733,-4.153805795353152,0.0002778370763590615,0.009473581580345055,True
AT1G44575,-0.2380082462958264,0.05730186535186496,-4.153586359437426,0.00027800160779488316,0.009473581580345055,True
AT3G50970,-0.33860653722974987,0.08152162236561784,-4.153579472586145,0.00027800677306088936,0.009473581580345055,True
AT3G53200,0.11488709037817676,0.02766337454309958,4.153039615582058,0.0002784119705868561,0.009473581580345055,True
AT5G23575,0.15137304304192337,0.03645050264963492,4.152838288594616,0.0002785632286059398,0.009473581580345055,True
AT3G20260,0.15222005478106843,0.036657833222545705,4.1524564165305975,0.0002788503538614054,0.009473581580345055,True
AT4G21760,-0.27627568840880423,0.06656769513323178,-4.150296744627448,0.00028047969024502,0.00951224571369354,True
AT3G16350,-0.15744055380560823,0.037935948665467206,-4.150167831414352,0.0002805772436519219,0.00951224571369354,True
AT1G28815,-0.18906061502671595,0.04557664638702903,-4.148190575963966,0.0002820777070040055,0.009546421330166876,True
AT5G14570,0.08460986527917377,0.02039744919645741,4.148061086671007,0.0002821762471852848,0.009546421330166876,True
AT3G42800,0.12833699223999248,0.030944068614124114,4.1473858476843715,0.00028269064847820185,0.009553820252805673,True
AT5G42880,0.11657909958718211,0.02811443189576793,4.146592754190803,0.00028329601354741974,0.009557444813094517,True
AT1G17840,0.1505058735961044,0.03629734672539373,4.146470394509857,0.0002833895240008836,0.009557444813094517,True
AT3G06390,-0.3463614059193588,0.08354599280747618,-4.145757256335631,0.0002839351289464239,0.009565860355714296,True
AT5G18780,-0.11206664785584293,0.02703676552465467,-4.14497243590954,0.0002845367740254136,0.009569111120397624,True
AT1G10290,0.13613163419008217,0.03284349111744585,4.144858830728004,0.0002846239681420693,0.009569111120397624,True
AT4G00050,-0.08011533346200773,0.019337473871526217,-4.143009267615605,0.00028604725604197754,0.009606965483846416,True
AT5G61880,0.20771287205739136,0.05014480166787172,4.142261314206674,0.0002866248176133791,0.009616366804019382,True
AT2G20490,0.20563645292730576,0.04965756639032566,4.141090026662444,0.0002875315851846888,0.009634278340116454,True
AT5G18620,0.15307004461416887,0.03696628047181651,4.140801905424895,0.00028775507128702153,0.009634278340116454,True
AT5G63980,-0.16780537255626102,0.04053670660766532,-4.139590672236055,0.00028869646041221233,0.009644440539177927,True
AT3G07350,0.18819369199625507,0.04546226111502607,4.139558556493658,0.00028872146255880184,0.009644440539177927,True
